"","Casual","Registered","Month","Day","Year","Hour","Holiday","WorkDay","Weather","Temp","TempFeel","Humidity","Windspeed","MonthName"
"16489",22,123,"11",6,"2012","18","0","0","1",0.26,0.2273,0.38,0.3881,"November"
"16490",9,74,"11",6,"2012","19","0","0","1",0.26,0.2424,0.41,0.2537,"November"
"16491",3,55,"11",6,"2012","20","0","0","1",0.24,0.2121,0.44,0.2836,"November"
"16492",9,66,"11",6,"2012","21","0","0","1",0.24,0.2273,0.44,0.194,"November"
"16493",7,69,"11",6,"2012","22","0","0","1",0.24,0.2273,0.44,0.2537,"November"
"16494",9,48,"11",6,"2012","23","0","0","1",0.24,0.2273,0.44,0.194,"November"
"16495",3,31,"11",0,"2012","0","0","0","1",0.22,0.2121,0.47,0.2537,"November"
"16496",4,32,"11",0,"2012","1","0","0","1",0.22,0.2273,0.44,0.194,"November"
"16497",1,27,"11",0,"2012","2","0","0","1",0.22,0.197,0.44,0.3582,"November"
"16498",0,8,"11",0,"2012","3","0","0","1",0.22,0.2727,0.44,0,"November"
"16499",1,1,"11",0,"2012","4","0","0","1",0.22,0.2727,0.44,0,"November"
"16500",0,3,"11",0,"2012","5","0","0","2",0.22,0.2273,0.47,0.1642,"November"
"16501",1,10,"11",0,"2012","6","0","0","2",0.22,0.2424,0.47,0.1045,"November"
"16502",2,19,"11",0,"2012","7","0","0","2",0.22,0.2424,0.51,0.1045,"November"
"16503",2,32,"11",0,"2012","8","0","0","2",0.22,0.2273,0.51,0.194,"November"
"16504",13,83,"11",0,"2012","9","0","0","2",0.24,0.2273,0.48,0.2239,"November"
"16505",15,124,"11",0,"2012","10","0","0","1",0.24,0.2273,0.48,0.2537,"November"
"16506",49,155,"11",0,"2012","11","0","0","2",0.26,0.2576,0.41,0.2239,"November"
"16507",37,165,"11",0,"2012","12","0","0","2",0.26,0.2576,0.41,0.2239,"November"
"16508",37,158,"11",0,"2012","13","0","0","2",0.26,0.2576,0.41,0.1642,"November"
"16509",33,170,"11",0,"2012","14","0","0","2",0.3,0.2879,0.42,0.2537,"November"
"16510",36,209,"11",0,"2012","15","0","0","1",0.3,0.2879,0.42,0.2537,"November"
"16511",25,203,"11",0,"2012","16","0","0","1",0.3,0.2879,0.39,0.2239,"November"
"16512",11,170,"11",0,"2012","17","0","0","1",0.28,0.2727,0.41,0.1642,"November"
"16513",9,132,"11",0,"2012","18","0","0","1",0.26,0.2576,0.44,0.1642,"November"
"16514",13,114,"11",0,"2012","19","0","0","1",0.26,0.303,0.41,0,"November"
"16515",9,110,"11",0,"2012","20","0","0","1",0.24,0.2879,0.6,0,"November"
"16516",4,60,"11",0,"2012","21","0","0","1",0.26,0.303,0.48,0,"November"
"16517",3,59,"11",0,"2012","22","0","0","1",0.24,0.2879,0.6,0,"November"
"16518",1,40,"11",0,"2012","23","0","0","1",0.22,0.2576,0.69,0.0896,"November"
"16519",4,19,"11",1,"2012","0","0","1","1",0.22,0.2727,0.69,0,"November"
"16520",1,9,"11",1,"2012","1","0","1","1",0.2,0.2576,0.69,0,"November"
"16521",0,5,"11",1,"2012","2","0","1","1",0.2,0.2576,0.69,0,"November"
"16522",1,4,"11",1,"2012","3","0","1","1",0.2,0.2576,0.69,0,"November"
"16523",0,10,"11",1,"2012","4","0","1","1",0.22,0.2727,0.69,0,"November"
"16524",0,41,"11",1,"2012","5","0","1","1",0.22,0.2273,0.69,0.1642,"November"
"16525",1,123,"11",1,"2012","6","0","1","1",0.22,0.2727,0.69,0,"November"
"16526",2,363,"11",1,"2012","7","0","1","1",0.24,0.2879,0.65,0,"November"
"16527",9,629,"11",1,"2012","8","0","1","1",0.24,0.2879,0.65,0,"November"
"16528",10,276,"11",1,"2012","9","0","1","1",0.28,0.303,0.56,0.0896,"November"
"16529",20,127,"11",1,"2012","10","0","1","1",0.32,0.3485,0.49,0,"November"
"16530",18,112,"11",1,"2012","11","0","1","1",0.4,0.4091,0.37,0.2985,"November"
"16531",22,188,"11",1,"2012","12","0","1","1",0.42,0.4242,0.35,0.1045,"November"
"16532",20,197,"11",1,"2012","13","0","1","1",0.42,0.4242,0.35,0.1045,"November"
"16533",51,177,"11",1,"2012","14","0","1","1",0.42,0.4242,0.35,0,"November"
"16534",49,181,"11",1,"2012","15","0","1","1",0.42,0.4242,0.35,0.0896,"November"
"16535",49,297,"11",1,"2012","16","0","1","1",0.44,0.4394,0.3,0,"November"
"16536",13,540,"11",1,"2012","17","0","1","1",0.42,0.4242,0.32,0,"November"
"16537",19,502,"11",1,"2012","18","0","1","1",0.36,0.3485,0.5,0.1642,"November"
"16538",16,355,"11",1,"2012","19","0","1","1",0.34,0.3636,0.53,0,"November"
"16539",12,265,"11",1,"2012","20","0","1","1",0.34,0.3636,0.49,0,"November"
"16540",9,172,"11",1,"2012","21","0","1","1",0.34,0.3636,0.49,0,"November"
"16541",3,101,"11",1,"2012","22","0","1","1",0.32,0.3485,0.61,0,"November"
"16542",8,57,"11",1,"2012","23","0","1","2",0.32,0.3333,0.66,0.1045,"November"
"16543",2,24,"11",2,"2012","0","0","1","2",0.32,0.3333,0.66,0.0896,"November"
"16544",0,6,"11",2,"2012","1","0","1","2",0.32,0.3333,0.7,0.1343,"November"
"16545",0,5,"11",2,"2012","2","0","1","2",0.32,0.3182,0.7,0.1642,"November"
"16546",1,3,"11",2,"2012","3","0","1","3",0.32,0.3333,0.7,0.1343,"November"
"16547",0,5,"11",2,"2012","4","0","1","3",0.3,0.2879,0.81,0.194,"November"
"16548",0,31,"11",2,"2012","5","0","1","2",0.3,0.2879,0.81,0.2239,"November"
"16549",3,97,"11",2,"2012","6","0","1","2",0.3,0.303,0.81,0.1642,"November"
"16550",4,289,"11",2,"2012","7","0","1","3",0.3,0.303,0.81,0.1343,"November"
"16551",6,494,"11",2,"2012","8","0","1","3",0.32,0.3182,0.81,0.1642,"November"
"16552",11,257,"11",2,"2012","9","0","1","2",0.32,0.3333,0.81,0.1343,"November"
"16553",5,52,"11",2,"2012","10","0","1","3",0.32,0.3182,0.81,0.194,"November"
"16554",6,59,"11",2,"2012","11","0","1","3",0.3,0.2727,0.87,0.2985,"November"
"16555",6,70,"11",2,"2012","12","0","1","3",0.28,0.2576,0.87,0.3881,"November"
"16556",4,73,"11",2,"2012","13","0","1","3",0.28,0.2727,0.87,0.2537,"November"
"16557",8,86,"11",2,"2012","14","0","1","3",0.28,0.2576,0.87,0.3582,"November"
"16558",9,146,"11",2,"2012","15","0","1","2",0.3,0.2727,0.75,0.2985,"November"
"16559",5,252,"11",2,"2012","16","0","1","2",0.3,0.2727,0.75,0.2985,"November"
"16560",13,514,"11",2,"2012","17","0","1","2",0.3,0.2727,0.75,0.3881,"November"
"16561",13,469,"11",2,"2012","18","0","1","1",0.26,0.2273,0.81,0.3582,"November"
"16562",12,338,"11",2,"2012","19","0","1","1",0.26,0.2576,0.73,0.2985,"November"
"16563",4,228,"11",2,"2012","20","0","1","1",0.26,0.2273,0.75,0.3284,"November"
"16564",6,179,"11",2,"2012","21","0","1","1",0.24,0.2121,0.81,0.2836,"November"
"16565",2,95,"11",2,"2012","22","0","1","1",0.24,0.2424,0.81,0.1642,"November"
"16566",3,64,"11",2,"2012","23","0","1","2",0.26,0.2424,0.81,0.2537,"November"
"16567",1,22,"11",3,"2012","0","0","1","2",0.26,0.2424,0.75,0.2537,"November"
"16568",0,12,"11",3,"2012","1","0","1","2",0.26,0.2576,0.75,0.2239,"November"
"16569",0,1,"11",3,"2012","2","0","1","2",0.26,0.2576,0.75,0.2239,"November"
"16570",0,3,"11",3,"2012","3","0","1","2",0.26,0.2576,0.7,0.2239,"November"
"16571",0,4,"11",3,"2012","4","0","1","2",0.26,0.2576,0.7,0.194,"November"
"16572",0,39,"11",3,"2012","5","0","1","2",0.26,0.2727,0.7,0.1343,"November"
"16573",4,132,"11",3,"2012","6","0","1","2",0.26,0.2576,0.65,0.2239,"November"
"16574",6,403,"11",3,"2012","7","0","1","2",0.26,0.2576,0.56,0.194,"November"
"16575",9,683,"11",3,"2012","8","0","1","1",0.24,0.2121,0.6,0.2836,"November"
"16576",13,309,"11",3,"2012","9","0","1","1",0.28,0.2727,0.52,0.194,"November"
"16577",17,144,"11",3,"2012","10","0","1","1",0.3,0.3182,0.49,0.1045,"November"
"16578",19,127,"11",3,"2012","11","0","1","1",0.32,0.3182,0.45,0.1642,"November"
"16579",19,189,"11",3,"2012","12","0","1","1",0.34,0.303,0.42,0.3881,"November"
"16580",21,193,"11",3,"2012","13","0","1","1",0.34,0.3333,0.42,0.194,"November"
"16581",15,161,"11",3,"2012","14","0","1","1",0.36,0.3333,0.4,0.2985,"November"
"16582",7,172,"11",3,"2012","15","0","1","1",0.36,0.3333,0.32,0.3284,"November"
"16583",9,316,"11",3,"2012","16","0","1","1",0.36,0.3333,0.29,0.2537,"November"
"16584",17,546,"11",3,"2012","17","0","1","1",0.34,0.3333,0.31,0.1343,"November"
"16585",12,530,"11",3,"2012","18","0","1","1",0.32,0.303,0.33,0.2836,"November"
"16586",9,378,"11",3,"2012","19","0","1","1",0.32,0.3182,0.36,0.1642,"November"
"16587",5,258,"11",3,"2012","20","0","1","1",0.32,0.3333,0.36,0.1343,"November"
"16588",4,219,"11",3,"2012","21","0","1","1",0.3,0.303,0.39,0.1642,"November"
"16589",6,148,"11",3,"2012","22","0","1","1",0.28,0.2727,0.45,0.1642,"November"
"16590",5,73,"11",3,"2012","23","0","1","1",0.26,0.2727,0.48,0.1343,"November"
"16591",4,25,"11",4,"2012","0","0","1","1",0.24,0.2576,0.56,0.0896,"November"
"16592",1,15,"11",4,"2012","1","0","1","1",0.22,0.2576,0.64,0.0896,"November"
"16593",1,6,"11",4,"2012","2","0","1","1",0.22,0.2727,0.64,0,"November"
"16594",0,7,"11",4,"2012","4","0","1","1",0.2,0.2273,0.75,0.0896,"November"
"16595",0,42,"11",4,"2012","5","0","1","1",0.2,0.2576,0.69,0,"November"
"16596",1,120,"11",4,"2012","6","0","1","1",0.22,0.2727,0.69,0,"November"
"16597",8,354,"11",4,"2012","7","0","1","1",0.2,0.2576,0.64,0,"November"
"16598",15,664,"11",4,"2012","8","0","1","1",0.2,0.2273,0.69,0.1045,"November"
"16599",13,286,"11",4,"2012","9","0","1","1",0.24,0.2879,0.6,0,"November"
"16600",25,153,"11",4,"2012","10","0","1","1",0.28,0.303,0.65,0.0896,"November"
"16601",13,150,"11",4,"2012","11","0","1","1",0.36,0.3485,0.37,0.2239,"November"
"16602",11,225,"11",4,"2012","12","0","1","1",0.36,0.3485,0.4,0.1642,"November"
"16603",15,209,"11",4,"2012","13","0","1","1",0.38,0.3939,0.32,0.1343,"November"
"16604",13,174,"11",4,"2012","14","0","1","1",0.36,0.3485,0.43,0.2239,"November"
"16605",19,201,"11",4,"2012","15","0","1","1",0.36,0.3333,0.43,0.2836,"November"
"16606",24,346,"11",4,"2012","16","0","1","1",0.36,0.3485,0.4,0.2239,"November"
"16607",17,544,"11",4,"2012","17","0","1","1",0.34,0.3333,0.39,0.194,"November"
"16608",17,520,"11",4,"2012","18","0","1","1",0.32,0.3182,0.49,0.1642,"November"
"16609",18,326,"11",4,"2012","19","0","1","1",0.3,0.2879,0.52,0.194,"November"
"16610",11,241,"11",4,"2012","20","0","1","1",0.3,0.303,0.52,0.1642,"November"
"16611",7,201,"11",4,"2012","21","0","1","1",0.26,0.2727,0.65,0.1343,"November"
"16612",4,147,"11",4,"2012","22","0","1","1",0.26,0.2879,0.7,0.0896,"November"
"16613",6,124,"11",4,"2012","23","0","1","1",0.28,0.3182,0.61,0,"November"
"16614",4,48,"11",5,"2012","0","0","1","1",0.26,0.2576,0.7,0.1642,"November"
"16615",2,17,"11",5,"2012","1","0","1","1",0.24,0.2576,0.7,0.0896,"November"
"16616",2,10,"11",5,"2012","2","0","1","1",0.24,0.2879,0.75,0,"November"
"16617",0,4,"11",5,"2012","3","0","1","1",0.24,0.2879,0.75,0,"November"
"16618",0,3,"11",5,"2012","4","0","1","1",0.22,0.2727,0.75,0,"November"
"16619",1,39,"11",5,"2012","5","0","1","1",0.2,0.2576,0.8,0,"November"
"16620",2,104,"11",5,"2012","6","0","1","1",0.2,0.2576,0.86,0,"November"
"16621",6,346,"11",5,"2012","7","0","1","1",0.22,0.2727,0.8,0,"November"
"16622",20,709,"11",5,"2012","8","0","1","2",0.22,0.2576,0.8,0.0896,"November"
"16623",17,313,"11",5,"2012","9","0","1","1",0.24,0.2576,0.75,0.0896,"November"
"16624",10,159,"11",5,"2012","10","0","1","2",0.3,0.3333,0.65,0,"November"
"16625",31,170,"11",5,"2012","11","0","1","2",0.34,0.3485,0.53,0.0896,"November"
"16626",25,243,"11",5,"2012","12","0","1","2",0.38,0.3939,0.46,0,"November"
"16627",21,241,"11",5,"2012","13","0","1","2",0.4,0.4091,0.4,0.1642,"November"
"16628",26,225,"11",5,"2012","14","0","1","2",0.4,0.4091,0.4,0.1045,"November"
"16629",34,262,"11",5,"2012","15","0","1","2",0.42,0.4242,0.38,0.1045,"November"
"16630",37,368,"11",5,"2012","16","0","1","1",0.4,0.4091,0.43,0.1343,"November"
"16631",31,551,"11",5,"2012","17","0","1","1",0.36,0.3485,0.5,0.194,"November"
"16632",20,489,"11",5,"2012","18","0","1","2",0.34,0.3636,0.61,0,"November"
"16633",18,359,"11",5,"2012","19","0","1","1",0.32,0.3485,0.66,0,"November"
"16634",12,233,"11",5,"2012","20","0","1","1",0.32,0.3485,0.66,0,"November"
"16635",14,169,"11",5,"2012","21","0","1","1",0.3,0.3182,0.75,0.0896,"November"
"16636",18,145,"11",5,"2012","22","0","1","1",0.3,0.3333,0.75,0,"November"
"16637",11,99,"11",5,"2012","23","0","1","2",0.3,0.3182,0.75,0.0896,"November"
"16638",9,99,"12",6,"2012","0","0","0","1",0.26,0.303,0.81,0,"December"
"16639",5,64,"12",6,"2012","1","0","0","1",0.26,0.303,0.81,0,"December"
"16640",3,47,"12",6,"2012","2","0","0","2",0.26,0.303,0.81,0,"December"
"16641",1,14,"12",6,"2012","3","0","0","2",0.26,0.2727,0.81,0.1343,"December"
"16642",0,5,"12",6,"2012","4","0","0","1",0.26,0.2879,0.81,0.0896,"December"
"16643",1,12,"12",6,"2012","5","0","0","1",0.24,0.2576,0.87,0.0896,"December"
"16644",7,20,"12",6,"2012","6","0","0","1",0.24,0.2424,0.87,0.1343,"December"
"16645",7,56,"12",6,"2012","7","0","0","2",0.24,0.2424,0.87,0.1343,"December"
"16646",11,133,"12",6,"2012","8","0","0","2",0.24,0.2424,0.87,0.1343,"December"
"16647",34,159,"12",6,"2012","9","0","0","2",0.26,0.2424,0.93,0.2537,"December"
"16648",45,211,"12",6,"2012","10","0","0","2",0.28,0.2727,0.89,0.1642,"December"
"16649",74,318,"12",6,"2012","11","0","0","2",0.32,0.3333,0.76,0.1045,"December"
"16650",119,327,"12",6,"2012","12","0","0","2",0.32,0.3333,0.81,0.0896,"December"
"16651",123,386,"12",6,"2012","13","0","0","2",0.34,0.3636,0.76,0,"December"
"16652",110,369,"12",6,"2012","14","0","0","2",0.36,0.3788,0.71,0,"December"
"16653",113,371,"12",6,"2012","15","0","0","2",0.4,0.4091,0.62,0,"December"
"16654",89,354,"12",6,"2012","16","0","0","2",0.38,0.3939,0.66,0,"December"
"16655",50,270,"12",6,"2012","17","0","0","2",0.34,0.3485,0.76,0.1045,"December"
"16656",42,255,"12",6,"2012","18","0","0","2",0.34,0.3636,0.76,0,"December"
"16657",30,219,"12",6,"2012","19","0","0","2",0.32,0.3485,0.81,0,"December"
"16658",28,170,"12",6,"2012","20","0","0","1",0.32,0.3485,0.81,0,"December"
"16659",23,135,"12",6,"2012","21","0","0","2",0.3,0.3333,0.87,0,"December"
"16660",17,130,"12",6,"2012","22","0","0","2",0.3,0.3333,0.87,0,"December"
"16661",10,116,"12",6,"2012","23","0","0","2",0.32,0.3485,0.81,0,"December"
"16662",9,108,"12",0,"2012","0","0","0","2",0.3,0.3182,0.87,0.0896,"December"
"16663",10,84,"12",0,"2012","1","0","0","2",0.3,0.3182,0.87,0.0896,"December"
"16664",2,72,"12",0,"2012","2","0","0","2",0.3,0.3333,0.87,0,"December"
"16665",4,21,"12",0,"2012","3","0","0","2",0.26,0.303,0.93,0,"December"
"16666",1,6,"12",0,"2012","4","0","0","2",0.26,0.303,0.93,0,"December"
"16667",1,7,"12",0,"2012","5","0","0","2",0.26,0.303,0.93,0,"December"
"16668",1,15,"12",0,"2012","6","0","0","2",0.24,0.2424,0.93,0.1343,"December"
"16669",5,26,"12",0,"2012","7","0","0","2",0.24,0.2424,0.93,0.1343,"December"
"16670",12,81,"12",0,"2012","8","0","0","2",0.26,0.2879,0.93,0.0896,"December"
"16671",37,135,"12",0,"2012","9","0","0","2",0.28,0.2727,0.93,0.1642,"December"
"16672",63,230,"12",0,"2012","10","0","0","2",0.3,0.3333,0.87,0,"December"
"16673",81,274,"12",0,"2012","11","0","0","2",0.32,0.3182,0.81,0.1642,"December"
"16674",111,409,"12",0,"2012","12","0","0","2",0.34,0.3333,0.81,0.1642,"December"
"16675",84,347,"12",0,"2012","13","0","0","1",0.4,0.4091,0.71,0.2239,"December"
"16676",142,331,"12",0,"2012","14","0","0","1",0.44,0.4394,0.62,0.2537,"December"
"16677",106,311,"12",0,"2012","15","0","0","1",0.44,0.4394,0.67,0.1343,"December"
"16678",85,358,"12",0,"2012","16","0","0","2",0.44,0.4394,0.67,0.1045,"December"
"16679",59,244,"12",0,"2012","17","0","0","3",0.4,0.4091,0.76,0.194,"December"
"16680",25,178,"12",0,"2012","18","0","0","2",0.44,0.4394,0.72,0.1045,"December"
"16681",16,158,"12",0,"2012","19","0","0","2",0.4,0.4091,0.82,0.194,"December"
"16682",12,142,"12",0,"2012","20","0","0","2",0.42,0.4242,0.82,0.194,"December"
"16683",8,91,"12",0,"2012","21","0","0","2",0.44,0.4394,0.77,0.2239,"December"
"16684",11,85,"12",0,"2012","22","0","0","2",0.44,0.4394,0.77,0.194,"December"
"16685",7,44,"12",0,"2012","23","0","0","2",0.42,0.4242,0.82,0.1343,"December"
"16686",3,18,"12",1,"2012","0","0","1","2",0.42,0.4242,0.82,0.1642,"December"
"16687",2,11,"12",1,"2012","1","0","1","1",0.4,0.4091,0.82,0.1343,"December"
"16688",1,9,"12",1,"2012","2","0","1","1",0.42,0.4242,0.77,0.1642,"December"
"16689",2,6,"12",1,"2012","3","0","1","1",0.38,0.3939,0.87,0,"December"
"16690",1,4,"12",1,"2012","4","0","1","1",0.36,0.3788,0.93,0,"December"
"16691",0,38,"12",1,"2012","5","0","1","1",0.34,0.3485,0.93,0.0896,"December"
"16692",2,136,"12",1,"2012","6","0","1","1",0.36,0.3788,0.93,0,"December"
"16693",9,387,"12",1,"2012","7","0","1","2",0.34,0.3636,0.93,0,"December"
"16694",19,712,"12",1,"2012","8","0","1","1",0.36,0.3788,0.93,0,"December"
"16695",19,289,"12",1,"2012","9","0","1","1",0.4,0.4091,0.87,0.0896,"December"
"16696",31,105,"12",1,"2012","10","0","1","1",0.44,0.4394,0.77,0.1343,"December"
"16697",51,182,"12",1,"2012","11","0","1","1",0.48,0.4697,0.77,0.1343,"December"
"16698",40,228,"12",1,"2012","12","0","1","1",0.52,0.5,0.68,0.1642,"December"
"16699",81,240,"12",1,"2012","13","0","1","1",0.58,0.5455,0.56,0.0896,"December"
"16700",51,209,"12",1,"2012","14","0","1","1",0.6,0.6212,0.53,0,"December"
"16701",58,210,"12",1,"2012","15","0","1","1",0.6,0.6212,0.56,0,"December"
"16702",45,397,"12",1,"2012","16","0","1","1",0.6,0.6212,0.53,0.1343,"December"
"16703",43,665,"12",1,"2012","17","0","1","1",0.52,0.5,0.63,0.1045,"December"
"16704",26,666,"12",1,"2012","18","0","1","1",0.5,0.4848,0.68,0.0896,"December"
"16705",27,444,"12",1,"2012","19","0","1","1",0.5,0.4848,0.68,0.0896,"December"
"16706",16,284,"12",1,"2012","20","0","1","2",0.46,0.4545,0.77,0,"December"
"16707",14,207,"12",1,"2012","21","0","1","1",0.44,0.4394,0.82,0.194,"December"
"16708",5,139,"12",1,"2012","22","0","1","1",0.42,0.4242,0.82,0.1045,"December"
"16709",9,93,"12",1,"2012","23","0","1","1",0.42,0.4242,0.82,0.1045,"December"
"16710",6,49,"12",2,"2012","0","0","1","1",0.42,0.4242,0.88,0.1045,"December"
"16711",3,22,"12",2,"2012","1","0","1","1",0.42,0.4242,0.82,0.1045,"December"
"16712",3,5,"12",2,"2012","2","0","1","1",0.42,0.4242,0.88,0.0896,"December"
"16713",1,3,"12",2,"2012","3","0","1","2",0.4,0.4091,0.87,0.1343,"December"
"16714",0,7,"12",2,"2012","4","0","1","2",0.4,0.4091,0.87,0.1343,"December"
"16715",1,45,"12",2,"2012","5","0","1","2",0.44,0.4394,0.88,0,"December"
"16716",3,150,"12",2,"2012","6","0","1","2",0.36,0.3788,0.93,0,"December"
"16717",7,495,"12",2,"2012","7","0","1","1",0.42,0.4242,0.88,0.1343,"December"
"16718",21,700,"12",2,"2012","8","0","1","2",0.44,0.4394,0.88,0.1642,"December"
"16719",19,317,"12",2,"2012","9","0","1","1",0.46,0.4545,0.82,0.1045,"December"
"16720",26,130,"12",2,"2012","10","0","1","1",0.46,0.4545,0.82,0.194,"December"
"16721",24,183,"12",2,"2012","11","0","1","1",0.48,0.4697,0.77,0.194,"December"
"16722",39,273,"12",2,"2012","12","0","1","1",0.52,0.5,0.68,0.194,"December"
"16723",39,233,"12",2,"2012","13","0","1","2",0.54,0.5152,0.64,0.1642,"December"
"16724",39,231,"12",2,"2012","14","0","1","2",0.58,0.5455,0.56,0.2239,"December"
"16725",56,244,"12",2,"2012","15","0","1","2",0.6,0.6212,0.49,0.2537,"December"
"16726",44,391,"12",2,"2012","16","0","1","1",0.58,0.5455,0.49,0.2836,"December"
"16727",43,700,"12",2,"2012","17","0","1","1",0.52,0.5,0.59,0.2239,"December"
"16728",38,693,"12",2,"2012","18","0","1","1",0.5,0.4848,0.63,0.2239,"December"
"16729",46,414,"12",2,"2012","19","0","1","1",0.48,0.4697,0.67,0.2239,"December"
"16730",34,272,"12",2,"2012","20","0","1","2",0.5,0.4848,0.63,0.2239,"December"
"16731",28,252,"12",2,"2012","21","0","1","2",0.5,0.4848,0.63,0.2537,"December"
"16732",26,155,"12",2,"2012","22","0","1","2",0.5,0.4848,0.63,0.2985,"December"
"16733",5,91,"12",2,"2012","23","0","1","1",0.48,0.4697,0.67,0.2537,"December"
"16734",6,31,"12",3,"2012","0","0","1","1",0.5,0.4848,0.59,0.2836,"December"
"16735",0,11,"12",3,"2012","1","0","1","1",0.52,0.5,0.55,0.3284,"December"
"16736",2,7,"12",3,"2012","2","0","1","1",0.46,0.4545,0.67,0.1642,"December"
"16737",0,7,"12",3,"2012","3","0","1","1",0.48,0.4697,0.67,0.1343,"December"
"16738",1,9,"12",3,"2012","4","0","1","1",0.5,0.4848,0.63,0.4478,"December"
"16739",1,48,"12",3,"2012","5","0","1","1",0.5,0.4848,0.59,0.2836,"December"
"16740",5,119,"12",3,"2012","6","0","1","3",0.48,0.4697,0.55,0.3881,"December"
"16741",9,389,"12",3,"2012","7","0","1","3",0.46,0.4545,0.59,0.2985,"December"
"16742",22,737,"12",3,"2012","8","0","1","2",0.44,0.4394,0.58,0.2836,"December"
"16743",26,362,"12",3,"2012","9","0","1","2",0.44,0.4394,0.51,0.2239,"December"
"16744",14,127,"12",3,"2012","10","0","1","2",0.44,0.4394,0.47,0.3582,"December"
"16745",11,161,"12",3,"2012","11","0","1","1",0.44,0.4394,0.44,0.2836,"December"
"16746",24,208,"12",3,"2012","12","0","1","1",0.44,0.4394,0.41,0.2836,"December"
"16747",14,200,"12",3,"2012","13","0","1","1",0.46,0.4545,0.41,0.2836,"December"
"16748",39,179,"12",3,"2012","14","0","1","1",0.48,0.4697,0.33,0.4925,"December"
"16749",20,265,"12",3,"2012","15","0","1","1",0.48,0.4697,0.33,0.2836,"December"
"16750",23,354,"12",3,"2012","16","0","1","1",0.46,0.4545,0.33,0.2836,"December"
"16751",29,576,"12",3,"2012","17","0","1","1",0.44,0.4394,0.35,0.2836,"December"
"16752",29,580,"12",3,"2012","18","0","1","1",0.42,0.4242,0.35,0.4478,"December"
"16753",14,400,"12",3,"2012","19","0","1","1",0.38,0.3939,0.43,0.3582,"December"
"16754",19,274,"12",3,"2012","20","0","1","1",0.34,0.303,0.46,0.3881,"December"
"16755",14,184,"12",3,"2012","21","0","1","1",0.34,0.303,0.46,0.4179,"December"
"16756",4,101,"12",3,"2012","22","0","1","1",0.32,0.2879,0.45,0.3881,"December"
"16757",5,69,"12",3,"2012","23","0","1","1",0.3,0.2727,0.49,0.3881,"December"
"16758",1,43,"12",4,"2012","0","0","1","1",0.26,0.2424,0.48,0.2836,"December"
"16759",0,16,"12",4,"2012","1","0","1","1",0.26,0.2424,0.48,0.2836,"December"
"16760",0,9,"12",4,"2012","2","0","1","1",0.24,0.2121,0.52,0.2836,"December"
"16761",0,2,"12",4,"2012","3","0","1","1",0.22,0.2273,0.55,0.194,"December"
"16762",1,8,"12",4,"2012","4","0","1","1",0.22,0.2121,0.55,0.2985,"December"
"16763",0,32,"12",4,"2012","5","0","1","1",0.22,0.2121,0.55,0.2836,"December"
"16764",2,122,"12",4,"2012","6","0","1","1",0.22,0.2121,0.55,0.2985,"December"
"16765",8,381,"12",4,"2012","7","0","1","1",0.22,0.2121,0.51,0.2985,"December"
"16766",13,646,"12",4,"2012","8","0","1","1",0.22,0.2121,0.51,0.2985,"December"
"16767",19,257,"12",4,"2012","9","0","1","1",0.24,0.2273,0.48,0.194,"December"
"16768",23,122,"12",4,"2012","10","0","1","1",0.24,0.2273,0.52,0.194,"December"
"16769",16,162,"12",4,"2012","11","0","1","1",0.26,0.2576,0.48,0.1642,"December"
"16770",29,206,"12",4,"2012","12","0","1","1",0.28,0.3182,0.41,0,"December"
"16771",33,212,"12",4,"2012","13","0","1","1",0.3,0.3333,0.39,0,"December"
"16772",37,175,"12",4,"2012","14","0","1","1",0.3,0.3182,0.42,0.0896,"December"
"16773",38,232,"12",4,"2012","15","0","1","1",0.32,0.3485,0.39,0,"December"
"16774",39,292,"12",4,"2012","16","0","1","1",0.32,0.3485,0.42,0,"December"
"16775",31,586,"12",4,"2012","17","0","1","1",0.3,0.3182,0.45,0.1045,"December"
"16776",23,542,"12",4,"2012","18","0","1","1",0.28,0.2727,0.45,0.1642,"December"
"16777",13,360,"12",4,"2012","19","0","1","1",0.26,0.2576,0.6,0.194,"December"
"16778",5,222,"12",4,"2012","20","0","1","2",0.24,0.2576,0.6,0.1045,"December"
"16779",7,184,"12",4,"2012","21","0","1","2",0.24,0.2424,0.6,0.1343,"December"
"16780",2,131,"12",4,"2012","22","0","1","1",0.24,0.2424,0.65,0.1642,"December"
"16781",0,93,"12",4,"2012","23","0","1","1",0.24,0.2424,0.65,0.1642,"December"
"16782",3,45,"12",5,"2012","0","0","1","1",0.24,0.2576,0.7,0.1045,"December"
"16783",2,26,"12",5,"2012","1","0","1","2",0.24,0.2273,0.7,0.194,"December"
"16784",0,11,"12",5,"2012","2","0","1","2",0.26,0.2727,0.7,0.1343,"December"
"16785",0,5,"12",5,"2012","3","0","1","2",0.26,0.2576,0.81,0.194,"December"
"16786",0,10,"12",5,"2012","4","0","1","1",0.26,0.2727,0.75,0.1045,"December"
"16787",1,25,"12",5,"2012","5","0","1","2",0.26,0.2727,0.81,0.1045,"December"
"16788",0,84,"12",5,"2012","6","0","1","2",0.28,0.2727,0.75,0.1642,"December"
"16789",3,212,"12",5,"2012","7","0","1","3",0.28,0.2727,0.81,0.1642,"December"
"16790",11,430,"12",5,"2012","8","0","1","2",0.3,0.2879,0.75,0.194,"December"
